adsh,name,sic,countryba,cityba,fye,form,period,fy,fp,custom,abstract,datatype,qtrs,uom,iprx,value,instance,Ticker,Name,S&P Rating,Mkt cap,sales 1,country,industry,foreign scr,sales 2,ebitda,fcf,net income,ltm sales gr,ltm ebitda gr,ltm ni gr,sales gr,sales 3yr avg growth,ebitda gr,ni growth,ni 5yr gr,tang assets,tang eq,ebitda/int,debt/t. bv,cfo,cash,debt,cash int,interest,ebit,ret on cap,capex,cfo/debt,debt/ebitda,cfo/interest,ebitda/int.1,ebit/int,ebit/sales,debt/t asts,cfo/capex
0000859737-17-000023,HOLOGIC INC,3844.0,US,MARLBOROUGH,930.0,10-K,20170930,2017,FY,0,0,monetary,0,USD,,11852439894.0,holx-20170930.xml,HOLX US,HOLOGIC INC,BB+,10565523456.0,3189399936.0,US,Medical Products,22.39999346,3058.8,1819.4,-99.3,755.5,10.2073255,-87.5519114,,7.981784164,6.530031287,79.42800789,6.55482304,34.64449943,2066.8,-3128.1,17.76757813,-1.299468536,8.3,540.6,3117300000,0.054177546,153.2,1370.2,0.42139233,-107.6,0.002662561,1.713367044,0.054177546,17.76757813,8.94386423,0.447953446,1.50827366,0.077137546
0001564590-17-024189,ESTERLINE TECHNOLOGIES CORP,3823.0,US,BELLEVUE,930.0,10-K,20170930,2017,FY,0,0,monetary,0,USD,,2562036264.0,esl-20170929.xml,ESL US,ESTERLINE TECHNOLOGIES CORP,BB+,2201201920.0,2034953984.0,US,Aerospace/Defense,53.65476666,2002.195,298.581,135.421,117.387,0.323556947,-11.83874007,-58.29274953,0.479968444,-0.795294322,10.41502568,-16.25215022,-1.371916455,1717.584,434.389,10.88083525,1.999089057,193.461,307.826,698762500,6.404296875,30.208,194.811,2.352886241,-58.04,0.27686231,2.340277848,6.404296875,10.88083525,6.448987023,0.097298715,0.40682872,3.3332357
0000032604-17-000046,EMERSON ELECTRIC CO,3600.0,US,ST LOUIS,930.0,10-K,20170930,2017,FY,0,0,monetary,0,USD,,38400000000.0,emr-20170930.xml,EMR US,EMERSON ELECTRIC CO,A,45334982656.0,16537999872.0,US,Electric Products-Misc,48.54559748,15264,3136,1436,1518,14.87913309,9.728136259,17.98418972,5.109489051,-4.629145222,2.083333333,1.028960005,-7.791386434,12383,1564,16.33333333,11.08974359,1912,3062,5475932000,9.512437811,201,2500,14.5977524,-476,0.349164307,1.746151786,9.512437811,16.33333333,12.43781095,0.163784067,0.44221368,4.016806723
0001378992-17-000028,BERRY GLOBAL GROUP INC,3089.0,US,EVANSVILLE,930.0,10-K,20170930,2017,FY,0,0,monetary,0,USD,,6300000000.0,bery-20170930.xml,BERY US,BERRY GLOBAL GROUP INC,BB,6282089984.0,7530000000.0,US,Containers-Paper/Plastic,,7095,1253,706,340,14.59443007,11.7545376,58.78378378,9.338881184,13.57663481,13.29113924,24.62442848,76.70422235,4415,-3046,4.350694444,-2.10920546,975,306,6089755000,3.532608696,269,732,9.740793668,-269,0.160104963,4.860139665,3.624535316,4.350694444,2.721189591,0.103171247,1.379332956,3.624535316
0001140859-17-000047,AMERISOURCEBERGEN CORP,5122.0,US,CHESTERBROOK,930.0,10-K,20170930,2017,FY,0,0,monetary,0,USD,,11765213718.0,abc-20170930.xml,ABC US,AMERISOURCEBERGEN CORP,A-,18900951040.0,159327000000.0,US,Medical-Whsle Drug Dist,,153143.826,1492.673,1037.741,364.484,6.389200111,-36.53132463,-25.87522615,4.286110629,8.667981971,-22.17311282,-13.00819792,9.850989114,26438.908,-6813.101,11.9127933,-0.689312435,1504.138,2435.115,3820076458,10.09204117,149.042,1060.342,11.99184023,-466.397,0.393745522,2.559218568,10.09204117,11.9127933,7.114383865,0.006923831,0.144486923,3.225016456
0001103601-17-000047,WGL HOLDINGS INC,4924.0,US,WASHINGTON,930.0,10-K,20170930,2017,FY,0,0,monetary,0,USD,,4187038726.0,wgl-20170930.xml,WGL US,WGL HOLDINGS INC,A,4525257728.0,2442378016.0,US,Gas-Distribution,7.98907E-15,2354.724,495.151,-285.909,193.94,3.854833244,12.7646707,63.25281638,0.219828487,-5.266827783,14.39003655,-10.25720709,1.847200494,6626.009,1537.714,7.499674356,1.39631554,230.625,8.524,,3.115459433,74.026,341.013,7.973254497,-516.534,#VALUE!,#VALUE!,3.115459433,7.499674356,4.606665226,0.144820794,#VALUE!,0.446485614
0000006281-17-000144,ANALOG DEVICES INC,3674.0,US,NORWOOD,1031.0,10-K,20171031,2017,FY,0,0,monetary,0,USD,,21972000000.0,adi-20171028.xml,ADI US,ANALOG DEVICES INC,BBB,35046285312.0,5641677952.0,US,Semicon Compo-Intg Circu,60.86069847,5107.503,1639.193,908.494,727.259,55.1433563,46.53703231,-14.87352467,49.28069108,22.93012028,32.41702493,48.89764822,15.94828831,3604.414,-7375.34,8.951615634,-1.053287163,1112.592,1047.838,8230000000,4.435464838,250.84,1055.134,7.040479758,-204.098,0.135187363,5.020763266,4.435464838,8.951615634,4.206402488,0.206585096,2.283311517,5.451263609
0000720005-17-000089,RAYMOND JAMES FINANCIAL INC,6211.0,US,ST PETERSBURG,930.0,10-K,20170930,2017,FY,0,0,monetary,0,USD,,9811540297.0,rjf-20170930.xml,RJF US,RAYMOND JAMES FINANCIAL INC,BBB+,14062539776.0,7018619008.0,US,Finance-Invest Bnkr/Brkr,7.155753942,6524.875,1165.888,1115.942,636.235,16.81665248,41.85289175,32.72368535,18.18027864,9.697964647,16.54416359,34.93319582,-2.528976836,34390.273,5200.168,7.474407632,0.664878476,1305.936,3669.672,1907826000,,,1081.756,8.749522836,-189.994,0.684515255,1.63637159,#VALUE!,7.474407632,#VALUE!,0.165789536,0.055475745,6.873564428
0001584509-17-000247,ARAMARK,5812.0,US,PHILADELPHIA,930.0,10-K,20170930,2017,FY,0,0,monetary,0,USD,,8850700000.0,armk-20170929.xml,ARMK US,ARAMARK,BB+,9390546944.0,15151830016.0,US,Food-Catering,,14604.412,1316.269,500.658,373.923,4.583785066,-1.863348763,53.98255248,1.308166183,-0.494389055,5.973050023,20.68246277,27.60125745,5169.894,-3367.476,6.525875062,-1.564594784,1053.387,238.797,7528641012,3.683235721,285.995,808.057,7.649244887,-552.729,0.139917284,5.719682688,3.683235721,6.525875062,2.825423521,0.05532965,1.456246687,1.905792893
0001670541-17-000071,ADIENT PLC,3714.0,IE,DUBLIN,930.0,10-K,20170930,2017,FY,0,0,monetary,0,USD,,6809000000.0,adnt-20170930.xml,ADNT US,ADIENT PLC,BB+,5281023488.0,16795999744.0,US,Auto/Trk Prts&Equip-Orig,64.23857398,16213,1029,169,877,1.664548151,-11.25827815,,-3.436569387,-9.579555145,157.8947368,-12.69105487,,10112,1562,7.976744186,2.961352657,746,709,,5.920634921,126,671,2.030948838,-577,#VALUE!,#VALUE!,5.920634921,7.976744186,5.325396825,0.041386542,#VALUE!,1.292894281
0001564590-17-024203,CABOT CORP,2890.0,US,BOSTON,930.0,10-K,20170930,2017,FY,0,0,monetary,0,USD,,3706582334.0,cbt-20170930.xml,CBT US,CABOT CORP,BBB,3794539520.0,2966000000.0,US,Chemicals-Specialty,76.26058152,2717,491,193,241,17.27955714,-47.34693878,,12.69182912,-8.202741771,19.46472019,5.7650395,-0.000185227,3023,1310,10.22916667,0.945866142,340,280,665163728.3,6.296296296,53,336,-7.637454162,-147,0.511152346,1.354712278,6.41509434,10.22916667,6.339622642,0.123665808,0.220034313,2.31292517
0001564590-17-024209,SUBURBAN PROPANE PARTNERS LP,5900.0,US,WIPPANY,930.0,10-K,20170930,2017,FY,0,0,monetary,0,USD,,1623532000.0,sph-20170930.xml,SPH US,SUBURBAN PROPANE PARTNERS LP,BB-,1421535232.0,1329559984.0,US,Retail-Propane Distrib,,1187.886,243.222,132.194,37.995,17.2452533,15.15818845,123.6122822,13.55257712,-13.17157776,10.54440011,134.4208106,21.77386047,856.772,-761.529,3.17497324,-1.951984999,160.362,2.789,1299045000,,,115.284,7.545551472,-28.168,0.12344607,5.340984779,#VALUE!,3.17497324,#VALUE!,0.097049717,1.516208513,5.69305595
0000068709-17-000050,MTS SYSTEMS CORP,3829.0,US,EDEN PRAIRIE,930.0,10-K,20170930,2017,FY,0,0,monetary,0,USD,,1000000000.0,mtsc-20170930.xml,MTSC US,MTS SYSTEMS CORP,BB-,943152832.0,780737008.0,US,Computers-Integrated Sys,68.69377058,787.955,90.351,53.854,25.084,2.023649757,28.11848144,167.1275317,21.19643711,12.13813382,37.2281288,54.82287044,-5.741895737,564.851,-196.064,3.023693986,-2.754452011,71.652,108.733,,2.32477856,30.821,54.828,8.381583165,-17.798,#VALUE!,#VALUE!,2.32477856,3.023693986,1.778916972,0.069582654,#VALUE!,4.025845601
0001546380-17-000042,SCOTTS MIRACLE-GRO CO,2870.0,US,MARYSVILLE,930.0,10-K,20170930,2017,FY,0,0,monetary,0,USD,,4062003467.0,smg-20170930.xml,SMG US,SCOTTS MIRACLE-GRO CO,BB,4765334016.0,2689499968.0,US,Garden Products,9.72711101,2642.1,513.5,284.4,218.3,2.076058904,-8.023209284,-14.00628711,5.422552071,-2.231852589,-1.458453272,2.687472909,13.77680464,1556.5,-528.8,7.356733524,-3.016852442,354,120.5,,4.651773982,76.1,433.4,10.92959431,-69.6,#VALUE!,#VALUE!,4.651773982,7.356733524,5.695137976,0.164036183,#VALUE!,5.086206897
0000021510-17-000036,COHERENT INC,3826.0,US,SANTA CLARA,930.0,10-K,20170930,2017,FY,0,0,monetary,0,USD,,3848333286.0,cohr-20170927.xml,COHR US,COHERENT INC,BB+,4452843008.0,1913088000.0,US,Lasers-Syst/Components,82.72517265,1723.311,429.74,320.342,207.122,54.76380392,110.2464056,98.92840707,100.9961686,36.274989,165.3223765,158.5381246,32.22159171,1730.079,555.543,15.82253314,0.705234232,384.116,443.066,,11.17851115,34.362,325.495,15.19062825,-63.774,#VALUE!,#VALUE!,11.17851115,15.82253314,9.472527792,0.18887769,#VALUE!,6.023081507
0000887733-17-000014,CENTRAL GARDEN & PET CO,5190.0,US,WALNUT CREEK,930.0,10-K,20170930,2017,FY,0,0,monetary,0,USD,,372000000.0,cent-20170930.xml,CENT US,CENTRAL GARDEN & PET CO,BB-,1987147520.0,2120161024.0,US,Consumer Products-Misc,0,2054.478,198.831,69.65,78.828,10.57605751,9.703777729,72.11985974,12.32689472,8.672598991,17.40208669,21.17008454,21.70438274,934.564,264.8,7.132183083,2.344831798,114.309,32.397,700497000,4.052217377,28.209,156.112,10.4910276,-44.659,0.163182712,3.523077387,4.052217377,7.132183083,5.534120316,0.075986212,0.749544172,2.55959605
0000047217-17-000045,HP INC,3570.0,US,PALO ALTO,1031.0,10-K/A,20171031,2017,FY,0,0,monetary,0,USD,,31655134100.0,hpq-20171031.xml,HPQ US,HP INC,BBB,36400869376.0,53889000448.0,US,Computers,63,52056,3873,3275,2526,10.70958994,5.794441531,53.20079523,7.914921846,-2.50318077,-0.20613244,13.89442191,-10.3312969,27291,-9030,12.02795031,-0.857189542,3677,6997,7577367000,11.89967638,309,3519,90.75967795,-402,0.485260909,1.956459334,11.89967638,12.02795031,11.38834951,0.067600277,0.277650764,9.146766169
0000883902-17-000049,NCI BUILDING SYSTEMS INC,3448.0,US,HOUSTON,1031.0,10-K,20171031,2017,FY,0,0,monetary,0,USD,,696936884.0,ncs-20171029.xml,NCS US,NCI BUILDING SYSTEMS INC,BB,1217017344.0,1799924000.0,US,Bldg&Construct Prod-Misc,5.377110236,1770.278,151.098,40.285,54.724,5.46736614,6.387207641,22.80657128,5.065498348,8.970607608,0.262104935,9.534138377,,765.734,19.808,5.462887306,-23.76860542,62.359,65.658,,2.142994605,28.899,109.78,11.60684434,-22.074,#VALUE!,#VALUE!,2.15782553,5.462887306,3.798747362,0.062012859,#VALUE!,2.824997735
0001047469-17-007719,DEERE & CO,3523.0,US,MOLINE,1031.0,10-K,20171031,2017,FY,0,0,monetary,0,USD,,35641157591.0,de-20171029.xml,DE US,DEERE & CO,A,47710138368.0,31025999872.0,US,Machinery-Farm,,29737.7,5768.8,-392.5,2159.1,16.0080315,32.2494403,-3.343547838,11.61124456,-5.350143112,26.85651457,31.5265808,-8.227011453,64535,8323.2,6.388482835,9.058442863,2199.8,9334.9,12088174484,2.445580878,899.5,4053.3,3.255885381,-2592.3,0.181979504,2.095440037,2.445580878,6.388482835,4.506170094,0.136301731,0.187311916,0.848590055
0000808450-17-000140,NAVISTAR INTERNATIONAL CORP,3711.0,US,LISLE,1031.0,10-K,20171031,2017,FY,0,0,monetary,0,USD,,903000000.0,nav-20171031.xml,NAV US,NAVISTAR INTERNATIONAL CORP,B-,3818289664.0,8812000000.0,US,Auto-Med&Heavy Duty Trks,25.97432905,8570,611,-130,30,10.0262205,54.54545455,,5.65898163,-6.838040982,39.49771689,,,6057,-4652,2.078231293,-1.097806957,109,706,4571500000,0.30878187,351,388,628.6005089,-239,0.023843377,7.481996727,0.310541311,2.078231293,1.105413105,0.045274212,0.754746574,0.456066946
0000794170-17-000065,TOLL BROTHERS INC,1531.0,US,HORSHAM,1031.0,10-K,20171031,2017,FY,0,0,monetary,0,USD,,5458097000.0,tol-20171031.xml,TOL US,TOLL BROTHERS INC,BB+,6330977280.0,6069796096.0,US,Bldg-Residential/Commer,0,5815.058,670.297,930.847,535.495,17.59360145,49.73321443,57.4313726,12.48764873,14.3524727,30.61584389,39.7614873,2.353592567,9445.225,4537.09,31.06390768,,959.719,712.829,3577437000,5.552901083,172.832,644.936,6.143659047,-28.872,0.268269993,5.337092364,5.552901083,31.06390768,3.731577486,0.110907922,0.378756144,33.2404752
0001090872-17-000018,AGILENT TECHNOLOGIES INC,3826.0,US,SANTA CLARA,1031.0,10-K,20171031,2017,FY,0,0,monetary,0,USD,,12600000000.0,a-20171031.xml,A US,AGILENT TECHNOLOGIES INC,BBB+,19944679424.0,4720000000.0,US,Electronic Measur Instr,70.61717352,4472,1053,713,684,9.158186864,13.63163371,-59.13793103,6.425511661,3.413297544,22.29965157,26.83402602,-6.717126928,5458,1867,12.84146341,1.258179655,889,2678,2145000000,11.25316456,79,841,3.219145842,-176,0.414452214,2.037037037,11.25316456,12.84146341,10.64556962,0.188059034,0.393001099,5.051136364
0001144204-17-064546,EATON VANCE CORP,6282.0,US,BOSTON,1031.0,10-K,20171031,2017,FY,0,0,monetary,0,USD,,4746912227.0,ev-20171031.xml,EV US,EATON VANCE CORP,A-,6940385792.0,1595462976.0,US,Invest Mgmnt/Advis Serv,,1529.01,512.725,52.194,282.131,16.77568667,19.82779497,22.92145531,13.86220455,1.749464758,13.8063677,18.22362132,7.672612593,1981.408,913.59,20.07930292,0.823208542,64.892,610.555,625000000,,,477.362,18.2200642,-12.698,0.1038272,1.218977034,#VALUE!,20.07930292,#VALUE!,0.312203321,0.315432258,5.110411088
0000936395-17-000064,CIENA CORP,3661.0,US,HANOVER,1031.0,10-K,20171031,2017,FY,0,0,monetary,0,USD,,3200000000.0,cien-20171031.xml,CIEN US,CIENA CORP,BB-,3644236032.0,2826324992.0,US,Telecom Eq Fiber Optics,,2801.687,337.624,140.282,1261.953,6.695847985,6.562771354,791.8287098,7.733449513,6.981628721,13.34951538,80.93056662,,3583.256,1767.887,7.147750609,0.728958955,234.882,640.513,,4.205435795,55.852,214.722,-18.19113384,-94.6,#VALUE!,#VALUE!,4.205435795,7.147750609,3.844481845,0.076640253,#VALUE!,2.482896406
0000737758-17-000056,TORO CO,3524.0,US,BLOOMINGTON,1031.0,10-K,20171031,2017,FY,0,0,monetary,0,USD,,7200000000.0,ttc-20171031.xml,TTC US,TORO CO,BBB,6290184704.0,2537582976.0,US,Garden Products,24.42650736,2505.176,420.096,302.472,267.717,4.788826965,4.71897714,3.636317553,4.72377648,4.940086317,5.421174274,16.4167696,15.62188144,1185.015,308.32,21.59099553,1.157835433,360.748,310.256,,18.54078224,19.113,355.11,28.88307169,-58.276,#VALUE!,#VALUE!,18.87448334,21.59099553,18.57950086,0.14175052,#VALUE!,6.190335644
0000754737-17-000084,SCANA CORP,4931.0,US,CAYCE,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,142616254.0,scg-20170930.xml,SCG US,SCANA CORP,BBB,4906407936.0,4415000000.0,US,Electric-Integrated,,4407,526,-56,-119,4.422894986,-74.59222083,,4.258339248,-3.589278356,-67.10444028,1.008403361,7.429866568,18529,5033,1.520231214,1.358784573,1169,409,1115265000,2.929824561,363,76,-0.149098952,-1225,1.048181374,2.120275665,3.220385675,1.520231214,0.209366391,0.017245292,0.060190242,0.954285714
0000225648-17-000136,COVANTA HOLDING CORP,4991.0,US,MORRISTOWN,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,131014890.0,cva-20170930.xml,CVA US,COVANTA HOLDING CORP,BB-,2040615552.0,1806000000.0,US,Non-hazardous Waste Disp,,1752,316,-34,57,6.235294118,17.58957655,,3.119482048,1.400798211,0,9.093246512,,4092,78,2.120805369,8.262626263,243,46,2318009984,1.481707317,147,101,9.113495542,-277,0.1048313,7.335474633,1.653061224,2.120805369,0.68707483,0.057648402,0.566473603,0.877256318
0001628280-17-010331,AON PLC,6411.0,GB,LONDON,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,249897712.0,aon-20170930.xml,AON US,AON PLC,A-,34229307392.0,10706999808.0,GB,Insurance Brokers,85.63712743,9998,1870,551,1226,12.5394156,25.55438226,12.26138032,6.259963864,-5.261374832,-4.445579969,-13.20177056,1.915740275,15997,-5443,6.875,-1.24210955,734,756,4563193738,2.602836879,282,979,7.727569642,-183,0.160852254,2.440210555,2.602836879,6.875,3.471631206,0.097919584,0.285253094,4.010928962
0000092230-17-000085,BB&T CORP,6021.0,US,WINSTON-SALEM,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,788921052.0,bbt-20170930.xml,BBT US,BB&T CORP,A-,43128074240.0,12311000064.0,US,Commer Banks-Southern US,0,12156,,4635,2394,4.801225845,,20.93736312,5.356214249,6.786090433,,7.999151284,5.34644749,211313,19366,,1.715390325,4635,2243,11242907394,,,,5.709425989,0,0.412259911,#VALUE!,#VALUE!,,#VALUE!,#VALUE!,0.053204996,#DIV/0!
0001193125-17-323117,NAVIENT CORP,6211.0,US,WILMINGTON,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,263012203.0,navi-20170930.xml,NAVI US,NAVIENT CORP,BB-,3741536000.0,5397000192.0,US,Finance-Consumer Loans,,5182,,1157,292,9.71742224,,-43.87755102,4.370594159,-2.633030031,,-9.15835252,-9.793099104,114181,2675,,38.06984127,1157,1518,,,,3735,0.65361976,0,#VALUE!,#VALUE!,#VALUE!,,#VALUE!,0.720764184,#VALUE!,#DIV/0!
0000108772-17-000048,XEROX CORP,3577.0,US,NORWALK,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,254586109.0,xrx-20170930.xml,XRX US,XEROX CORP,BBB-,7271098880.0,10246000128.0,US,Office Automation&Equip,40.92547491,10265,1238,-35,195,-3.43072573,3.946388682,,-4.697799647,-6.775297555,-6.987227648,-6.830410838,-7.090270998,11748,1309,4.619402985,4.0449521,34,1293,5276289000,0.134920635,252,711,3.347755824,-69,0.006443923,4.26194588,0.134920635,4.619402985,2.821428571,0.069264491,0.449122319,0.492753623
0000021175-17-000128,CNA FINANCIAL CORP,6331.0,US,CHICAGO,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,271176870.0,cna-20170930.xml,CNA US,CNA FINANCIAL CORP,BBB+,13465496576.0,9747000320.0,US,Multi-line Insurance,,9542,,1152,899,2.589201137,,-11.68091168,1.879137305,-0.435635795,,11.52912621,9.379386224,56347,12024,,0.240244768,1254,355,2693000000,,161,,2.904762044,-102,0.46565169,#VALUE!,7.788819876,,#VALUE!,#VALUE!,0.047793139,12.29411765
0000040545-17-000073,GENERAL ELECTRIC CO,3600.0,US,BOSTON,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,8672085000.0,ge-20170930.xml,GE US,GENERAL ELECTRIC CO,A,130541000000.0,121636000000.0,US,Diversified Manufact Op,62.08026208,120468,-3651,3055,-5786,2.446707263,,,0.652535363,1.171094381,,2.225312241,-7.481007472,273705,-18856,-0.723113488,-2.481563422,10426,43299,1.29481E+11,3.730232558,2753,-8790,-1.352658006,-7371,0.080521719,-35.46441904,3.7871413,-0.723113488,-3.192880494,-0.072965435,0.473066235,1.414462081
0000040211-17-000060,GATX CORP,4700.0,US,CHICAGO,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,38311330.0,gmt-20170930.xml,GATX US,GATX CORP,BBB,2801487104.0,1366100000.0,US,Transport-Equip&Leasng,23.53112063,1376.9,654.6,-218.4,502,-2.421428571,-1.739661224,112.3114554,-2.91898752,-1.724752653,-3.380073801,-23.09392873,7.141843289,7336.8,1707.1,4.234152652,2.490241954,496.8,296.5,5051899985,3.036674817,163.6,331.9,9.757336893,-715.2,0.098339239,7.717537404,3.036674817,4.234152652,2.028728606,0.241048733,0.688569947,0.694630872
0000045012-17-000218,HALLIBURTON CO,1389.0,US,HOUSTON,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,872540903.0,hal-20170930.xml,HAL US,HALLIBURTON CO,A-,46400471040.0,22080999936.0,US,Oil-Field Services,,20620,2918,1095,-463,38.28281563,,88.61956843,29.79165355,-10.36205388,,-55.98080425,-17.5368608,22392,5656,4.912457912,1.925415341,2468,2337,11040000000,3.50070922,705,1362,-2.88393624,-1373,0.223550725,3.783413297,3.50070922,4.912457912,1.931914894,0.066052376,0.493033226,1.797523671
0000050863-17-000048,INTEL CORP,3674.0,US,SANTA CLARA,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,4680000000.0,intc-20170930.xml,INTC US,INTEL CORP,A+,254622000000.0,64030999552.0,US,Electronic Compo-Semicon,80.01465878,62761,26065,10332,9601,5.869611944,25.51826031,-1.272921488,5.681378079,4.014496743,26.13724352,4.48192896,1.879824043,86115,32751,41.77083333,0.835021159,22110,3433,30714645000,23.0552659,646,17936,9.895445349,-11778,0.719852045,1.178386534,34.22600619,41.77083333,27.76470588,0.285782572,0.356670092,1.877228732
0000884905-17-000072,PRAXAIR INC,2810.0,US,DANBURY,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,286305341.0,px-20170930.xml,PX US,PRAXAIR INC,A,45691748352.0,11707999744.0,US,Industrial Gases,,11437,3632,1730,1247,8.881242444,10.00590319,-13.89432485,8.572242263,-1.956998571,8.095238095,7.945835462,0.703358607,16650,2736,19.73913043,3.471535139,3041,617,8793742500,14.01382488,189,2448,9.361771758,-1311,0.345814083,2.421184609,16.08994709,19.73913043,12.95238095,0.214042144,0.528152703,2.319603356
0000005513-17-000079,UNUM GROUP,6321.0,US,CHATTANOOGA,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,224389084.0,unm-20170930.xml,UNM US,UNUM GROUP,BBB,8509355520.0,11379899904.0,US,Life/Health Insurance,,11286.8,,1149.4,994.2,2.267335274,,9.161670348,2.175349658,2.359163667,,3.844473569,0.410993179,63674.5,9236.3,,0.319312395,1149.4,77.4,2881155000,,159.9,,2.314712667,0,0.398937232,#VALUE!,7.188242652,,#VALUE!,#VALUE!,0.045248176,#DIV/0!
0000886835-17-000016,SUPERIOR ENERGY SERVICES INC,1389.0,US,HOUSTON,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,153083270.0,spn-20170930.xml,SPN US,SUPERIOR ENERGY SERVICES INC,BB-,1823087872.0,1955458016.0,US,Oil-Field Services,16.42494755,1874.076,165.719,-61.089,-205.921,35.99874813,,80.48948422,29.24243145,-19.20153306,,30.43052339,,2185.657,207.861,1.880499291,4.766310676,103.844,172,1300000000,,,-272.997,-3.399069213,-164.933,0.07988,7.844604421,#VALUE!,1.880499291,#VALUE!,-0.145670186,0.594786831,0.629613237
0000085961-17-000097,RYDER SYSTEM INC,7510.0,US,MIAMI,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,52947715.0,r-20170930.xml,R US,RYDER SYSTEM INC,BBB+,3617886464.0,7484909952.0,US,Transport-Services,12.97226492,7329.599,1704.921,-312.45,790.558,8.565933385,-2.310392919,220.3906925,7.9949356,3.42013274,-5.095838162,-9.445923136,11.31278438,11013.797,2396.582,13.15941772,2.329835651,1547.986,78.348,5695877000,11.02946918,140.35,437.632,11.34024429,-1860.436,0.271773074,3.340845118,11.02946918,13.15941772,3.118147488,0.059707496,0.517158342,0.832055497
0000098362-17-000110,TIMKEN CO,3562.0,US,NORTH CANTON,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,77617122.0,tkr10-q93017_htm.xml,TKR US,TIMKEN CO,BBB,3810012160.0,3183100032.0,US,Metal Processors&Fabrica,46.63426327,3003.8,422.4,132.1,203.4,18.3484533,53.5179879,116.9761273,12.5103004,-0.389368826,37.94905291,8.662270145,-12.78712883,2470,542.5,13.40952381,1.837181254,236.8,121.6,933412494.4,6.382749326,37.1,284.7,11.79251666,-104.7,0.253692769,2.209783367,6.382749326,13.40952381,7.673854447,0.094779945,0.377899795,2.261700096
0001564590-17-019869,BRANDYWINE REALTY TRUST,6798.0,US,PHILADELPHIA,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,175477498.0,bdn-20170930.xml,BDN US,BRANDYWINE REALTY TRUST,BBB-,2779713792.0,525931000.0,US,REITS-Office Property,3.524927329,520.493,279.828,-52.686,120.85,1.163727853,15.54911038,837.2690606,-0.945832532,-4.268251818,15.45345397,-33.79569426,,3930.476,1781.628,3.365785011,1.086189994,182.017,202.179,1957150000,2.13102221,81.886,103.542,2.600097101,-234.703,0.093001047,6.994117815,2.22280976,3.365785011,1.264465232,0.198930629,0.497942234,0.775520552
